,goldTotal,goldDiff,champKills,killDiff,towerKills,towerDiff,inhibKills,inhibDiff,dragonKills,dragonDiff,baronKills,baronDiff,time
53,0.101141621868,0.185874075577,0.021038550927,0.105032969753,0.223807051434,0.17938611174,0.0480349128454,0.114803895938,0.000709557696983,0.00971429512041,0.00116766032223,0.00928929677783,54
54,0.136322982989,0.206601913964,0.0146423766768,0.0271961337545,0.170035149472,0.103307567887,0.02,0.164889155531,0.03,0.07,0.036569147781,0.0204355719436,55
55,0.21,0.11,0.04,0.04,0.21,0.08,0.1,0.1,0.01,0.02,0.05,0.03,56
56,0.14,0.19,0.06,0.11,0.14,0.1,0.02,0.07,0.01,0.01,0.05,0.04,57
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
